refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere
ERUNIQ,OC(=O)c1ccncc1,Co,5.45734,2.87384,5.43835
ERUNOW,OC(=O)c1ccc(cc1)c1ccncc1,Co,9.74436,7.86869,9.74435
ERUNUC,OC(=O)c1ccc(cc1)c1ccc(cc1)c1ccncc1,Co,14.96815,11.00365,14.96815
ERUPEM01,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,La,2.02723,0.95008,2.02597
ERUVEU,N(Cc1nnn[nH]1)Cc1nnn[nH]1,Cd,3.34466,3.01377,3.34466
ESADUZ,OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)O,Cd,1.88748,1.26798,1.87894
ESADUZ01,OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)O,Cd,1.86157,1.37157,1.83114
ESADUZ02,OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)O,Cd,1.87242,1.25961,1.78974
ESEBOV,[C]c1c(c2ccc(cc2)C(=O)O)c([C])c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,25.10343,17.06098,25.10343
ESECUC,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,4.12559,2.39864,4.1215
ESEDAJ,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,4.69413,4.31016,4.6506
ESEDEN,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Mn,4.15312,2.38458,4.14697
ESEDIQ,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,Zn,5.39674,3.78301,5.31113
ESEQUO,OC(=O)c1ccc(cc1)C(=O)O,Co,5.86596,1.22465,4.6608
ESEVIH,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.88389,6.31252,6.88389
ESIDOB,O=N(=O)c1cc(ccc1Oc1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,In,5.0954,4.12899,5.0954
ESIPUR,OC(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)O,Cu,4.93474,2.79231,4.90822
ESIPUR02,OC(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)O,Cu,4.93672,2.80462,4.92055
ESURER,OC(=O)c1ccc2c(c1)[nH]nn2,Co,6.78739,5.78928,6.78739
ESURER01,OC(=O)c1ccc2c(c1)[nH]nn2,Co,6.75428,5.6916,6.58807
ESURER02,OC(=O)c1ccc2c(c1)[nH]nn2,Co,6.73407,5.67188,6.72781
ESURER03,OC(=O)c1ccc2c(c1)[nH]nn2,Co,6.73192,5.66129,6.73192
ESURER04,OC(=O)c1ccc2c(c1)[nH]nn2,Co,6.9676,6.06182,6.9676
ESUSAO,OC(=O)c1ccc2c(c1)[nH]nn2,Co,4.56755,1.63393,4.56755
ESUSAO01,OC(=O)c1ccc2c(c1)[nH]nn2,Co,4.54746,1.65067,4.53415
ESUSIW,OC(=O)c1ccc2c(c1)[nH]nn2,Co,6.74671,5.80609,6.74671
ESUSOC,OC(=O)c1ccc2c(c1)[nH]nn2,Co,6.17242,3.74666,6.17242
ESUSOC01,OC(=O)c1ccc2c(c1)[nH]nn2,Co,6.44575,4.4993,6.43273
ESUSOC02,OC(=O)c1ccc2c(c1)[nH]nn2,Co,6.42557,4.45862,6.42557
ESUTAP,OC(=O)c1ccc2c(c1)[nH]nn2,Co,4.98721,4.02412,4.98721
ESUTET,OC(=O)c1ccc2c(c1)[nH]nn2,Co,5.79972,4.943,5.77968
ESUTET01,OC(=O)c1ccc2c(c1)[nH]nn2,Co,5.35961,4.60351,5.35171
ESUTIX,OC(=O)c1ccc2c(c1)[nH]nn2,Co,7.33038,4.01976,7.3245
ESUVAR,OC(=O)c1ccc2c(c1)[nH]nn2,Co,4.15453,2.38339,4.10271
ESUVAR01,OC(=O)c1ccc2c(c1)[nH]nn2,Co,3.90925,2.44175,3.90923
ESUVAR02,OC(=O)c1ccc2c(c1)[nH]nn2,Co,3.52351,2.30788,3.32671
ESUVOF,OC(=O)c1ccc2c(c1)[nH]nn2,Co,6.88083,5.87111,6.79721
ESUWIY,OC(=O)CCCC(=O)O,Mn,2.42939,1.27557,2.41635
ETAXUT,OC(=O)c1ccc(cc1)C#CC#Cc1ccc(cc1)C(=O)O,Zn,11.47373,7.93666,11.46785
ETEBOV,OC(=O)c1[nH]c(nc1C(=O)O)c1ccccc1,Sr,2.5435,1.45282,2.52799
ETECAJ,OC(=O)C(=O)O,Bi,4.2325,2.72044,4.23229
ETEJIX01,OC(=O)c1cc(O)c(cc1O)C(=O)O,La,5.87202,2.75202,5.86865
ETEJOD01,OC(=O)c1cc(O)c(cc1O)C(=O)O,Nd,5.94311,2.8844,5.94311
ETEKAQ,OC(=O)c1cc(O)c(cc1O)C(=O)O,Gd,5.72762,2.08408,5.55023
ETEKAQ01,OC(=O)c1cc(O)c(cc1O)C(=O)O,Gd,5.69933,1.98056,5.69519
ETEKEU,OC(=O)c1cc(O)c(cc1O)C(=O)O,Er,5.612,2.10889,5.60951
ETIXOW,O[C@H]([C@H](c1ccc(cc1)C(=O)O)O)c1ccc(cc1)C(=O)O,Zn,4.18763,3.46894,4.15122
ETIXUC,O[C@H]([C@H](c1ccc(cc1)C(=O)O)O)c1ccc(cc1)C(=O)O,Zn,5.80413,5.01626,5.79364
ETIYAJ,O[C@@H]([C@@H](c1ccc(cc1)C(=O)O)O)c1ccc(cc1)C(=O)O,Mn,5.40948,4.49839,5.40182
ETIYEN,O[C@H]([C@H](c1ccc(cc1)C(=O)O)O)c1ccc(cc1)C(=O)O,Mn,4.24115,3.536,4.23247
ETUFOQ,OS(CCn1cnnc1)(O)O,Ag,3.45695,2.22279,3.41111
ETUQEQ,OC(=O)c1cc(C(=O)O)c(nc1C)C,Zn,1.763,0.98374,1.75832
ETUTIX,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,Rb,1.77158,1.22729,1.75123
ETUWOG,OC(=O)c1ccc(cc1)C(=O)O,Co,4.3132,2.14095,4.3132
ETUXUM,NCCN,Zn,1.72669,0.89205,1.45374
EVADIO,OC(=O)c1ccc(c2c1cccc2)C(=O)O,Yb,4.62777,1.76681,4.56594
EVADIQ,OC(=O)c1ccc(nc1)c1ccc(cn1)C(=O)O,Dy,5.89333,4.18065,5.71007
EVINON,N1=CNN(C1)Cc1ccc(cc1)CN1NC=NC1,Fe,4.74984,2.48063,4.74984
EVUBAY,OC(=O)c1ccc(cc1)CP(=O)(O)O,Zn,2.88209,1.24959,2.88209
EVUDAA,OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,6.74321,2.39223,6.74321
EVUPOC02,OC(=O)c1cc(NNc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Nd,4.83646,2.67497,4.83646
EVUQOC,Nc1cc(ccc1Oc1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,La,2.81215,1.41233,2.81215
EVUQUI,Nc1cc(ccc1Oc1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Nd,4.71105,3.52904,4.71053
EVUVEX,CN(CC(=O)O)C,Li,3.41487,2.12516,3.41487
EVUVOH,CN(CC(=O)O)C,Li,3.23003,2.03738,3.23003
EVUZAX,CC(=O)O,Cd,5.16538,1.45465,5.16538
EWALUK,OC(=O)c1cc(C)c(c(c1)C)c1c(C)cc(cc1C)C(=O)O,Zn,9.61157,4.28121,9.61094
EWASIG,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Eu,6.12276,1.39323,6.12276
EWASIG01,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Eu,6.20839,1.40132,6.11508
EWAZIL,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Pb,1.72286,0.88116,1.72286
EWEBEN,OC(=O)/C=C/C(=O)O,Co,2.39118,1.87767,2.38369
EWETUW,OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Tb,4.44689,2.6115,4.44079
EWIDUK,[C]c1ncc[nH]1,Zn,11.39345,3.45675,11.39345
EWOBAV,c1ccc(cc1)c1[nH]nc(c1c1c([nH]nc1c1ccccc1)c1ccccc1)c1ccccc1,Cu,5.29702,3.06283,5.02906
EWOBEZ,c1ccc(cc1)c1[nH]nc(c1c1c([nH]nc1c1ccccc1)c1ccccc1)c1ccccc1,Cu,6.46501,5.83986,6.46501
EWUCOP,OC(=O)c1cc(cc(c1)n1cnnn1)C(=O)O,Cu,4.517,3.6203,4.47149
EWUHIP,COc1c(cc(cc1c1ccc(cc1)C(=O)O)C(=O)O)c1ccc(cc1)C(=O)O,Co,3.06011,1.89119,2.7237
EWUHOU,OC(=O)c1ccc(cc1)Nc1cc(cc(c1)Nc1ccc(cc1)C(=O)O)Nc1ccc(cc1)C(=O)O,Zn,15.23348,7.96124,15.21998
EWUKIS,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.02952,3.91659,6.02952
EXAXAE,OC(=O)c1cncc(c1)C(=O)O,Cu,8.96958,6.5446,8.96298
EXAXAE03,OC(=O)c1cncc(c1)C(=O)O,Cu,9.09532,6.76908,9.08414
EXEDUI,OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Tb,4.51118,1.78622,2.61753
EXEKUP,OC(=O)c1ccc(c2c1cccc2)P(=O)(O)O,Co,1.93873,1.03633,1.80611
EXEMUR,OC(=O)c1ccc(cc1)n1ccc(=c2ccn(cc2)c2ccc(cc2)C(=O)O)cc1,Cd,6.22751,4.77425,6.22685
EXEQAA,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Sc,7.2602,7.12285,7.2503
EXEQII,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Sc,7.24354,7.11342,7.24354
EXIDOF,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Co,5.61373,5.00672,5.60841
EXOFIH,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,In,4.4307,4.25139,4.42906
EXOGAB,OC(=O)c1cc(cc(c1)C(=O)O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,6.46335,3.72598,6.41289
EXOXOE,O=N(=O)c1ccc(cc1)OS(=O)(=O)O,K,1.4278,0.90508,1.28536
EXOXOE01,O=N(=O)c1ccc(cc1)OS(=O)(=O)O,K,1.43821,0.95405,1.30079
EXOXUL,Nc1cc(cc(c1)C(=O)O)C(=O)O,Zn,3.42807,1.09063,3.37708
EXOYAS,Nc1cc(cc(c1)C(=O)O)C(=O)O,Cu,1.54877,0.86527,1.54877
EXOZEX,OC(=O)CCn1c(=O)n(CCC(=O)O)c(=O)n(c1=O)CCC(=O)O,Cu,5.2744,3.00795,5.2744
EXOZIB,OC(=O)CCn1c(=O)n(CCC(=O)O)c(=O)n(c1=O)CCC(=O)O,Cu,7.79587,5.66081,7.78973
EXUMEP,OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,Mn,5.22835,1.32469,5.22835
EXUMOZ,OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,Mn,3.8372,3.0128,3.8372
EXUSUN,OC(=O)c1ccc(cc1)C(=O)O,Eu,2.11215,0.76442,2.11213
EXUTAU,OC(=O)c1ccc(cc1)C(=O)O,Eu,2.12255,0.7617,2.12116
EXUTIB,OC(=O)[C@H]1C[C@@H]([C@H]([C@@H]1C(=O)O)C(=O)O)C(=O)O,Cd,2.04443,1.42932,2.04443
EXUXEC,OC(=O)c1ccncc1,Co,11.80419,7.51731,11.75466
EYACOX,OC(=O)c1cc(C#CC#Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Eu,7.79903,5.14774,6.6329
EYAPOK,Brc1cc(cc(c1)C(=O)O)C(=O)O,Eu,2.75059,1.26169,2.74038
EYINOR,OC(=O)c1cc(C#CC#Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Yb,5.65392,4.04681,4.98358
EYIYES,OC(=O)c1cc(C#CC#Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Dy,5.99256,4.50153,5.99256
EYOCIG,OC(=O)c1cc(C#CC#Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Eu,6.02686,4.36093,5.96669
EYOCOM,OC(=O)c1cc(C#CC#Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Er,5.78749,4.89631,5.78298
EYOCUS,OC(=O)c1cc(C#CC#Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Tb,5.88745,4.66305,5.88745
EYOJOT,CN(C(=S)Oc1cc(ccc1c1ccc(cc1)C(=O)O)C(=O)O)C,Zn,6.69512,4.41339,6.69512
EYOPOY,OC(=O)c1ccc(cc1)n1cncc1,Cd,6.13028,5.28417,6.10807
EYOPUE,OC(=O)c1ccc(cc1)n1ccnc1C,Cd,6.4627,5.69688,6.4627
EYOQAL,OC(=O)c1ccc(cc1)n1ccnc1C,Co,6.13557,5.84753,6.13556
EYOQEP,OC(=O)c1ccc(cc1)n1ccnc1C,Cd,6.74105,4.16615,6.74105
EYUGEL,OC(=O)CCC(=O)O,Mn,1.60866,1.03461,1.60866
EYUGIP,OC(=O)CCCCC(=O)O,Mn,1.83679,0.87513,1.83028
EYUGOV,OC(=O)CCCCCC(=O)O,Mn,1.81494,1.01959,1.76785
EYUGUB,OC(=O)CCCC(=O)O,Mn,2.31781,0.97614,2.31781
EYUHAI,OC(=O)CCCCCC(=O)O,Mn,2.21717,1.09437,1.71278
EYUKUF,n1ccc(cc1)NNc1ccncc1,Cd,9.48641,6.47147,9.48641
EYULAM,n1ccc(cc1)c1ccncc1,Cd,9.60657,5.98069,9.60657
EYULEQ,n1ccc(cc1)c1ccc(cc1)c1ccncc1,Cd,9.95241,7.80489,9.78377
EYUWAW,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,Mn,4.60175,1.68723,4.35551
EYUZUU,[nH]1cnnc1,Zn,2.25889,1.63697,2.23553
EZABEN,[nH]1cnnc1,Cd,2.50939,1.06662,1.95316
EZABOX,Nc1ncn[nH]1,Cd,2.32009,1.72397,2.31727
EZATOP,OC(=O)c1cccc(c1)c1cccc(c1)C(=O)O,Mn,1.89447,1.18721,1.85999
EZAWIL,OC(=O)C(=O)O,Fe,4.78615,2.50471,4.78527
EZILUV,OC(=O)c1cc(C#Cc2cccnc2)cc(c1)C(=O)O,Cu,9.54118,3.92954,9.54118
EZIMAC,OC(=O)c1cc(C#Cc2cccnc2)cc(c1)C(=O)O,Cu,9.54645,3.79759,9.53804
EZINAE,OC(=O)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)O)C(=O)O,Zn,4.48386,3.36544,4.48386
EZOFEF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Ni,11.24142,4.56995,11.24141
EZOXEX,OC(=O)CCP(=O)(O)O,V,4.18966,2.6321,3.57412
EZULAO,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,Cd,2.64904,1.48604,2.64904
FABCUI,C(Cc1ccncc1)Cc1ccncc1,Cu,5.29132,3.67742,5.0134
FABFOF,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,6.29766,6.1022,6.29766
FADCIZ,OC(=O)O,Gd,6.99959,1.20957,6.99956
FADCIZ01,OC(=O)O,Gd,7.58563,0.83673,3.78064
FADCIZ02,OC(=O)O,Gd,7.5929,1.17472,7.5929
FADCIZ04,OC(=O)O,Gd,6.93569,1.19927,6.93569
FADCIZ05,OC(=O)O,Gd,7.10367,1.21195,7.10361
FADCOF,OC(=O)O,Tb,6.9637,1.2132,6.9637
FADCOF01,OC(=O)O,Tb,7.45844,1.12583,7.45844
FADCOF02,OC(=O)O,Tb,7.44554,0.67904,7.12173
FADCOF03,OC(=O)O,Tb,7.46684,1.16497,7.45852
FADDAS,OC(=O)O,Dy,6.82805,1.18011,6.82805
FADKON,OC(=O)O,Dy,7.44373,1.14754,7.44373
FADLON,C#Cc1ccncc1,Ag,2.47996,1.25365,2.19318
FAFGAU,OC(=O)CCCC(=O)O,Nd,4.20697,3.27198,4.20515
FAFHUS,OC(=O)[C@@H]1C[C@H](C(=O)O)[C@H](C[C@H]1C(=O)O)C(=O)O,Dy,3.15269,1.19631,2.71832
FAFJAA,OC(=O)[C@@H]1C[C@H](C(=O)O)[C@H](C[C@H]1C(=O)O)C(=O)O,Tb,3.11707,1.18144,2.96421
FAFJAZ,N#CC(c1cc(Cl)c(cc1Cl)C(C#N)C#N)C#N,Cu,1.69,1.20575,1.68681
FAFMAA,O=C1C(=O)C(=O)C1=O,Zn,4.98008,0.92905,4.42849
FAGBOF,C(Cc1ccncc1)Cc1ccncc1,Ag,4.0883,1.53203,4.0883
FAGBUL,C(Cc1ccncc1)Cc1ccncc1,Ag,4.20046,1.55101,4.20046
FAGFUQ,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Co,6.83937,5.16773,6.65591
FAGQAI,OC(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)O)cc(c1)C#Cc1ccc(cc1)C(=O)O,Cu,12.18613,8.61498,12.17588
FAGREM,OC(=O)c1cc(ccc1C(=O)O)C(=O)O,Zn,6.98601,5.60716,6.98601
FAGXIX,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.2216,1.34106,5.16135
FAGXOD,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.20792,3.21624,5.17941
FAHBIC,OC=O,Dy,3.99775,2.8263,3.97551
FAHBOI,OC=O,Dy,3.51906,2.11382,3.48684
FAHBOI02,OC=O,Dy,3.51809,2.11762,3.50676
FAHFUR,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Be,6.13487,5.74015,6.11176
FAHGAY,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Be,5.42008,5.05652,5.41559
FAHMIM,OC(=O)c1ccc(cc1)COc1cc(cc(c1)C(=O)O)C(=O)O,Zn,2.19953,1.31541,1.90928
FAHNOT,OC(=O)c1ccc(cc1)COc1cc(cc(c1)C(=O)O)C(=O)O,Cu,3.27923,1.79145,3.24652
FAHPOV,OC(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)O,Zn,15.08922,12.20347,15.08368
FAHQEM,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,In,1.70612,1.11782,1.69277
FAHQEN,OC(=O)c1ccc(cc1)c1ccc(cc1C(=O)O)C(=O)O,Ni,5.48652,2.6636,5.48652
FAHQIQ,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,In,9.85392,4.35512,9.85392
FAHQIR,OC(=O)c1ccc(cc1)c1ccc(cc1C(=O)O)C(=O)O,Co,5.2815,2.77532,5.26608
FAHQOX,OC(=O)c1ccc(cc1)c1ccc(cc1C(=O)O)C(=O)O,Co,4.871,1.49921,4.871
FAHQUD,OC(=O)c1ccc(cc1)c1ccc(cc1C(=O)O)C(=O)O,Pb,2.72729,1.18513,2.68302
FAJCAX,OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O,Gd,1.83209,0.98218,1.82427
FAJGOP,COc1cc(ccc1c1ccc(cc1OC)C(=O)O)C(=O)O,Eu,4.67981,1.40442,4.67981
FAJGUV,COc1cc(ccc1c1ccc(cc1OC)C(=O)O)C(=O)O,Gd,4.30961,1.43429,3.5919
FAJHAC,COc1cc(ccc1c1ccc(cc1OC)C(=O)O)C(=O)O,Dy,4.25744,1.45769,4.19666
FAJYAS,O=C(c1cc(cc(c1)C(=O)Nc1ccc(cc1)C(=O)O)C(=O)Nc1ccc(cc1)C(=O)O)Nc1ccc(cc1)C(=O)O,Co,8.46672,5.76109,7.63625
FAJYAT,N#Cc1ccc(cc1)[C@]12C[C@]3(C[C@@](C2)(C[C@@](C1)(C3)c1ccc(cc1)C#N)c1ccc(cc1)C#N)c1ccc(cc1)C#N,Ag,6.48194,5.00369,6.48194
FAJYEX,N#Cc1ccc(cc1)[C@]12C[C@]3(C[C@@](C2)(C[C@@](C1)(C3)c1ccc(cc1)C#N)c1ccc(cc1)C#N)c1ccc(cc1)C#N,Ag,6.50386,5.14129,6.50291
FAJYIB,N#Cc1ccc(cc1)[C@]12C[C@]3(C[C@@](C2)(C[C@@](C1)(C3)c1ccc(cc1)C#N)c1ccc(cc1)C#N)c1ccc(cc1)C#N,Ag,6.92696,5.35466,6.92673
FAJYOH,N#Cc1ccc(cc1)[C@]12C[C@]3(C[C@@](C2)(C[C@@](C1)(C3)c1ccc(cc1)C#N)c1ccc(cc1)C#N)c1ccc(cc1)C#N,Ag,5.47809,2.21901,5.47299
FAJYUN,N#Cc1ccc(cc1)[C@]12C[C@]3(C[C@@](C2)(C[C@@](C1)(C3)c1ccc(cc1)C#N)c1ccc(cc1)C#N)c1ccc(cc1)C#N,Ag,5.46012,2.27907,5.13285
FAJZIC,N#Cc1ccc(cc1)[C@]12C[C@]3(C[C@@](C2)(C[C@@](C1)(C3)c1ccc(cc1)C#N)c1ccc(cc1)C#N)c1ccc(cc1)C#N,Ag,7.56088,4.89985,7.56088
FAJZOI,N#Cc1ccc(cc1)[C@]12C[C@]3(C[C@@](C2)(C[C@@](C1)(C3)c1ccc(cc1)C#N)c1ccc(cc1)C#N)c1ccc(cc1)C#N,Ag,5.70479,3.67895,5.69834
FAKGOP,OC(=O)c1cc(OCCOc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Ni,3.58057,2.29156,3.57401
FAKLOU,N#CC(c1ccc(cc1)C(C#N)C#N)C#N,Cd,7.86274,3.15702,7.85888
FALGIK,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Cd,1.8821,1.44289,1.8821
FALTUJ,OC(=O)c1ccc(cc1)[SiH](c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,9.42514,6.2275,9.39962
FALTUK,O=C(c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)Nc1cc(cc(c1)C(=O)O)C(=O)O,Cu,14.44089,6.65272,14.43239
FAMBUS,OC(=O)c1cc(OCc2ccc(cc2)COc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cd,6.29067,4.99291,6.29067
FAMHAE,OC(=O)[C@H]1SC[C@H](N1)C(=O)O,Co,2.30852,2.1128,2.30852
FAMHAE01,OC(=O)[C@H]1SC[C@H](N1)C(=O)O,Co,2.26514,2.06004,2.26514
FAMPUH,O=C(c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)Nc1cc(cc(c1)C(=O)O)C(=O)O,Cu,14.29727,6.50644,14.28828
FAMQAO,O=C(c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)Nc1cc(cc(c1)C(=O)O)C(=O)O,Cu,14.19972,6.54893,14.19323
FAMQES,O=C(c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)Nc1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.44337,5.15338,11.44337
FAMTAO,O=C1C(=O)C(=O)C1=O,Mn,5.08698,0.8995,4.18504
FANNUG,OC(=O)c1cc(cc(c1)C(=O)O)Nc1nnn[nH]1,Cd,6.6626,5.98042,6.6626
FANPAO,OC(=O)c1cc(Nc2n[nH]nn2)cc(c1)C(=O)O,Zn,5.76257,4.24668,5.76152
FANWIC,OC(=O)c1ccc(cc1)n1c(C)nnc1c1cccc(c1)c1nnc(n1c1ccc(cc1)C(=O)O)C,Zn,9.50279,8.16581,9.49859
FANWOI,OC(=O)c1ccc(cc1)n1c(C)nnc1c1cccc(c1)c1nnc(n1c1ccc(cc1)C(=O)O)C,Zn,9.82233,8.59361,9.81664
FAPXEC,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,V,7.23632,7.07943,7.22227
FAPXIG,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,V,7.25167,7.08724,7.25167
FAPXOM,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,V,7.22561,7.07957,7.22148
FAPYEA,N#CNc1cc(C)c(cc1C)NC#N,Cu,2.51121,2.44931,2.51121
FAPYEA02,N#CNc1cc(C)c(cc1C)NC#N,Cu,2.38965,2.31626,2.38919
FAPYEA08,N#CNc1cc(C)c(cc1C)NC#N,Cu,2.43987,2.35686,2.43987
FAPYEA09,N#CNc1cc(C)c(cc1C)NC#N,Cu,2.4422,2.37955,2.4422
FAPYEA10,N#CNc1cc(C)c(cc1C)NC#N,Cu,2.49043,2.38735,2.48019
FAPYEA21,N#CNc1cc(C)c(cc1C)NC#N,Cu,2.38745,2.30557,2.38745
FAPYOM,OC(=O)c1ccc(cc1)c1cccnc1,Zn,1.67829,1.04593,1.63067
FAQLER,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,V,7.16847,7.03577,7.16847
FAQLER01,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,V,7.31228,7.08878,7.31228
FAQLIV,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,V,7.11741,6.9896,7.11741
FAQLUH,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,V,7.25665,7.09719,7.24714
FARBIL,OC(=O)c1cc(C)c(cc1C)C(=O)O,V,6.5257,5.85477,6.5257
FARBOS,OC(=O)c1cc(cc(c1)C(=O)O)P(=O)(c1cc(cc(c1)C(=O)O)C(=O)O)O,Zn,5.9269,5.62001,5.9269
FARKEQ,CCCCCCc1nnn(c1)Cc1ccncc1,Cu,2.45351,1.5007,2.4401
FASFUD,OS(c1ccc(cc1)/C/1=C/2\C=CC(=N2)/C(=c/2\cc/c(=C(\C3=N/C(=C(\c4[nH]c1cc4)/c1ccc(cc1)S(O)(O)O)/C=C3)/c1ccc(cc1)S(O)(O)O)/[nH]2)/c1ccc(cc1)S(O)(O)O)(O)O,Sm,4.95441,3.30157,4.95349
FASHAK,Oc1cc(cc(c1)C(=O)O)C(=O)O,Pr,5.18004,4.42905,5.18004
